"","t","x","y"
"5759",93818,0.161739,0.49761
"5760",93834,0.161995,0.498423
"5761",93850,0.162001,0.499415
"5762",93865,0.162427,0.500933
"5763",93881,0.162763,0.501899
"5764",93896,0.162771,0.50266
"5765",93912,0.163072,0.503356
"5766",93928,0.163106,0.50406
"5767",93943,0.163812,0.50391
"5768",93959,0.170815,0.496447
"5769",93974,0.192821,0.478253
"5770",94006,0.257867,0.411627
"5771",94021,0.372777,0.311029
"5772",94037,0.573481,0.0401118
"5773",94052,0.808919,-0.268901
"5774",94068,0,0
"5775",94068,0,0
"5776",94084,0,0
"5777",94115,0,0
"5778",94130,0,0
"5779",94146,0,0
"5780",94162,0,0
"5781",94177,0,0
"5782",94193,0,0
"5783",94208,0,0
"5784",94224,0,0
"5785",94240,0,0
"5786",94255,0,0
"5787",94271,0,0
"5788",94286,0,0
"5789",94302,0,0
"5790",94318,0,0
"5791",94333,0,0
"5792",94349,0,0
"5793",94364,0,0
"5794",94380,0,0
"5795",94396,0,0
"5796",94411,0,0
"5797",94427,0,0
"5798",94458,0,0
"5799",94474,0,0
"5800",94489,0,0
"5801",94505,0,0
"5802",94520,0,0
"5803",94536,0,0
"5804",94552,0,0
"5805",94567,0,0
"5806",94583,0,0
"5807",94598,0,0
"5808",94614,0,0
"5809",94630,0,0
"5810",94645,0,0
"5811",94661,0,0
"5812",94676,0,0
"5813",94692,0,0
"5814",94708,0,0
"5815",94723,0,0
"5816",94739,0,0
"5817",94754,0,0
"5818",94770,0,0
"5819",94801,0,0
"5820",94817,0,0
"5821",94817,0,0
"5822",94848,0,0
"5823",94864,0,0
"5824",94879,0,0
"5825",94895,0,0
"5826",94910,0,0
"5827",94926,0,0
"5828",94942,0,0
"5829",94957,0,0
"5830",94973,0,0
"5831",94988,0,0
"5832",95004,0,0
"5833",95020,0,0
"5834",95035,0,0
"5835",95051,0,0
"5836",95066,0,0
"5837",95082,0,0
"5838",95098,0,0
"5839",95113,0,0
"5840",95129,0,0
"5841",95144,0,0
"5842",95160,0,0
"5843",95176,0,0
"5844",95191,0,0
"5845",95207,0,0
"5846",95238,0,0
"5847",95254,0,0
"5848",95269,0,0
"5849",95285,0,0
"5850",95300,0,0
"5851",95316,0,0
"5852",95332,0,0
"5853",95347,0,0
"5854",95363,0,0
"5855",95378,0,0
"5856",95394,0,0
"5857",95410,0,0
"5858",95425,0,0
"5859",95441,0,0
"5860",95456,0,0
"5861",95472,0,0
"5862",95488,0,0
"5863",95503,0,0
"5864",95519,0,0
"5865",95534,0,0
"5866",95550,0,0
"5867",95566,0,0
"5868",95581,0,0
"5869",95597,0,0
"5870",95612,0,0
"5871",95644,0,0
"5872",95659,0,0
"5873",95675,0,0
"5874",95690,0,0
"5875",95706,0,0
"5876",95722,0,0
"5877",95737,0,0
"5878",95753,0,0
"5879",95768,0,0
"5880",95784,0,0
"5881",95800,0,0
"5882",95815,0,0
"5883",95831,0,0
"5884",95846,0,0
"5885",95862,0,0
"5886",95878,0,0
"5887",95893,0,0
"5888",95909,0,0
"5889",95924,0,0
"5890",95940,0,0
"5891",95956,0,0
"5892",95971,0,0
"5893",95987,0,0
"5894",96018,0,0
"5895",96034,0,0
"5896",96049,0,0
"5897",96065,0,0
"5898",96080,0,0
"5899",96096,0,0
"5900",96112,0,0
"5901",96127,0,0
"5902",96143,0,0
"5903",96158,0,0
"5904",96174,0,0
"5905",96190,0,0
"5906",96205,0,0
"5907",96221,0,0
"5908",96236,0,0
"5909",96252,0,0
"5910",96268,0,0
"5911",96283,0,0
"5912",96299,0,0
"5913",96314,0,0
"5914",96330,0,0
"5915",96346,0,0
"5916",96361,0,0
"5917",96377,0,0
"5918",96392,0,0
"5919",96408,0,0
"5920",96424,0,0
"5921",96455,0,0
"5922",96470,0,0
"5923",96486,0,0
"5924",96502,0,0
"5925",96517,0,0
"5926",96533,0,0
"5927",96548,0,0
"5928",96564,0,0
"5929",96580,0,0
"5930",96595,0,0
"5931",96611,0,0
"5932",96626,0,0
"5933",96642,0,0
"5934",96658,0,0
"5935",96673,0,0
"5936",96689,0,0
"5937",96704,0,0
"5938",96720,0,0
"5939",96736,0,0
"5940",96751,0,0
"5941",96767,0,0
"5942",96782,0,0
"5943",96798,0,0
"5944",96814,0,0
"5945",96829,0,0
"5946",96860,0,0
"5947",96876,0,0
"5948",96892,0,0
"5949",96907,0,0
"5950",96923,0,0
"5951",96938,0,0
"5952",96954,0,0
"5953",96970,0,0
"5954",96985,0,0
"5955",97001,0,0
"5956",97016,0,0
"5957",97032,0,0
"5958",97048,0,0
"5959",97063,0,0
"5960",97079,0,0
"5961",97094,0,0
"5962",97110,0,0
"5963",97126,0,0
"5964",97141,0,0
"5965",97157,0,0
"5966",97172,0,0
"5967",97188,0,0
"5968",97204,0,0
"5969",97219,0,0
"5970",97250,0,0
"5971",97266,0,0
"5972",97282,0,0
"5973",97297,0,0
"5974",97313,0,0
"5975",97328,0,0
"5976",97344,0,0
"5977",97360,0,0
"5978",97375,0,0
"5979",97391,0,0
"5980",97406,0,0
"5981",97422,0,0
"5982",97438,0,0
"5983",97453,0,0
"5984",97469,0,0
"5985",97484,0,0
"5986",97500,0,0
"5987",97516,0,0
"5988",97531,0,0
"5989",97547,0,0
"5990",97562,0,0
"5991",97578,0,0
"5992",97594,0,0
"5993",97625,0,0
"5994",97625,0,0
"5995",97640,0,0
"5996",97672,0,0
"5997",97687,0,0
"5998",97703,0,0
"5999",97718,0,0
"6000",97734,0,0
"6001",97750,0,0
"6002",97765,0,0
"6003",97781,0,0
"6004",97796,0,0
"6005",97812,0,0
"6006",97828,0,0
"6007",97843,0,0
"6008",97859,0,0
"6009",97874,0,0
"6010",97890,0,0
"6011",97906,0,0
"6012",97921,0,0
"6013",97937,0,0
"6014",97952,0,0
"6015",97968,0,0
"6016",97984,0,0
"6017",97999,0,0
"6018",98015,0,0
"6019",98030,0,0
"6020",98046,0,0
"6021",98077,0,0
"6022",98093,0,0
"6023",98108,0,0
"6024",98124,0,0
"6025",98140,0,0
"6026",98155,0,0
"6027",98171,0,0
"6028",98186,0,0
"6029",98202,0,0
"6030",98218,0,0
"6031",98233,0,0
"6032",98249,0,0
"6033",98264,0,0
"6034",98280,0,0
"6035",98296,0,0
"6036",98311,0,0
"6037",98327,0,0
"6038",98342,0,0
"6039",98358,0,0
"6040",98374,0,0
"6041",98389,0,0
"6042",98405,0,0
"6043",98420,0,0
"6044",98436,0,0
"6045",98467,0,0
"6046",98483,0,0
"6047",98498,0,0
"6048",98514,0,0
"6049",98530,0,0
"6050",98545,0,0
"6051",98561,0,0
"6052",98576,0,0
"6053",98592,0,0
"6054",98608,0,0
"6055",98623,0,0
"6056",98639,0,0
"6057",98654,0,0
"6058",98670,0,0
"6059",98686,0,0
"6060",98701,0,0
"6061",98717,0,0
"6062",98732,0,0
"6063",98748,0,0
"6064",98764,0,0
"6065",98779,0,0
"6066",98795,0,0
"6067",98810,0,0
"6068",98826,0,0
"6069",98857,0,0
"6070",98857,0,0
"6071",98888,0,0
"6072",98904,0,0
"6073",98920,0,0
"6074",98935,0,0
"6075",98951,0,0
"6076",98966,0,0
"6077",98982,0,0
"6078",98998,0,0
"6079",99013,0,0
"6080",99029,0,0
"6081",99044,0,0
"6082",99060,0,0
"6083",99076,0,0
"6084",99091,0,0
"6085",99107,0,0
"6086",99122,0,0
"6087",99138,0,0
"6088",99154,0,0
"6089",99169,0,0
"6090",99185,0,0
"6091",99216,0,0
"6092",99216,0,0
"6093",99232,0,0
"6094",99247,0,0
"6095",99278,0,0
"6096",99278,0,0
"6097",99310,0,0
"6098",99325,0,0
"6099",99341,0,0
"6100",99356,0,0
"6101",99372,0,0
"6102",99388,0,0
"6103",99403,0,0
"6104",99419,0,0
"6105",99434,0,0
"6106",99450,0,0
"6107",99466,0,0
"6108",99481,0,0
"6109",99497,0,0
"6110",99512,0,0
"6111",99528,0,0
"6112",99544,0,0
"6113",99559,0,0
"6114",99575,0,0
"6115",99590,0,0
"6116",99606,0,0
"6117",99622,0,0
"6118",99653,0.358661,0.137935
"6119",99668,0.210241,0.338421
"6120",99684,0.135044,0.43604
"6121",99700,0.0960583,0.478066
"6122",99700,0.0828007,0.501115
"6123",99715,0.0734586,0.515804
"6124",99746,0.067501,0.525602
"6125",99762,0.0670242,0.526105
"6126",99778,0.0666602,0.526654
"6127",99793,0.066477,0.527391
"6128",99809,0.0662472,0.527834
"6129",99824,0.0660831,0.527671
"6130",99840,0.0656293,0.527282
"6131",99856,0.0652874,0.527031
"6132",99871,0.0650373,0.526516
"6133",99887,0.0647955,0.526111
"6134",99902,0.0645484,0.52595
"6135",99918,0.0643735,0.5262
"6136",99934,0.0640668,0.526986
"6137",99949,0.0637448,0.528337
"6138",99965,0.063701,0.529587
"6139",99980,0.0636292,0.530489
"6140",99996,0.0637799,0.53177
"6141",100012,0.0639483,0.53277
"6142",100027,0.0636833,0.533255
"6143",100043,0.0634175,0.532676
"6144",100058,0.0631687,0.531789
"6145",100074,0.0631011,0.531056
"6146",100105,0.0632071,0.530846
"6147",100121,0.063293,0.530946
"6148",100136,0.0631683,0.530821
"6149",100152,0.0630008,0.530776
"6150",100168,0.0623872,0.530606
"6151",100183,0.0618942,0.530252
"6152",100199,0.0614572,0.529844
"6153",100214,0.0608174,0.529446
"6154",100230,0.0605278,0.529236
"6155",100246,0.0603278,0.529732
"6156",100261,0.0604389,0.530505
"6157",100277,0.0604061,0.531869
"6158",100292,0.060284,0.532646
"6159",100308,0.0601409,0.532922
"6160",100324,0.059783,0.53328
"6161",100339,0.0595085,0.533124
"6162",100355,0.0595516,0.53327
"6163",100370,0.0595943,0.533538
"6164",100386,0.0597385,0.533929
"6165",100402,0.0598138,0.533809
"6166",100417,0.059669,0.533696
"6167",100433,0.0595712,0.533792
"6168",100448,0.059465,0.533793
"6169",100464,0.060026,0.533619
"6170",100480,0.0640887,0.533632
"6171",100495,0.0720019,0.529909
"6172",100511,0.0835172,0.528156
"6173",100542,0.0942518,0.526724
"6174",100558,0.10857,0.524819
"6175",100573,0.120907,0.523937
"6176",100589,0.130812,0.523809
"6177",100604,0.139137,0.523633
"6178",100620,0.146553,0.523585
"6179",100636,0.152586,0.525302
"6180",100651,0.157414,0.526556
"6181",100667,0.161822,0.526198
"6182",100682,0.166437,0.525463
"6183",100698,0.170337,0.523911
"6184",100714,0.1734,0.52245
"6185",100729,0.175745,0.521193
"6186",100745,0.176569,0.518923
"6187",100760,0.17736,0.515339
"6188",100776,0.178367,0.512807
"6189",100792,0.179784,0.510548
"6190",100807,0.181446,0.509328
"6191",100823,0.182732,0.5098
"6192",100838,0.183061,0.510065
"6193",100854,0.183099,0.510421
"6194",100870,0.182777,0.510772
"6195",100885,0.182897,0.510809
"6196",100901,0.183058,0.510973
"6197",100916,0.183296,0.511485
"6198",100932,0.183503,0.51207
"6199",100963,0.183878,0.513272
"6200",100979,0.184063,0.51491
"6201",100994,0.184712,0.516981
"6202",101010,0.185359,0.519298
"6203",101026,0.186465,0.521082
"6204",101041,0.187406,0.521862
"6205",101057,0.187976,0.522712
"6206",101072,0.19056,0.524303
"6207",101088,0.2106,0.523545
"6208",101104,0.237331,0.527845
"6209",101119,0.264304,0.529519
"6210",101135,0.294008,0.531866
"6211",101150,0.324198,0.533123
"6212",101166,0.349238,0.535073
"6213",101182,0.369402,0.533229
"6214",101197,0.385802,0.529965
"6215",101213,0.397981,0.526864
"6216",101228,0.407538,0.521771
"6217",101244,0.415054,0.515736
"6218",101260,0.421775,0.509182
"6219",101275,0.427653,0.503442
"6220",101291,0.433645,0.496547
"6221",101322,0.437909,0.489398
"6222",101338,0.441141,0.484532
"6223",101353,0.444569,0.479493
"6224",101369,0.447336,0.477716
"6225",101384,0.450673,0.479896
"6226",101400,0.453631,0.481972
"6227",101416,0.456806,0.483468
"6228",101431,0.459055,0.483141
"6229",101447,0.460841,0.48302
"6230",101462,0.462415,0.482
"6231",101478,0.462901,0.482346
"6232",101494,0.463686,0.483586
"6233",101509,0.464931,0.483907
"6234",101525,0.466354,0.484564
"6235",101540,0.468399,0.485307
"6236",101556,0.469949,0.486595
"6237",101572,0.471445,0.489014
"6238",101587,0.472983,0.492533
"6239",101603,0.473964,0.496058
"6240",101618,0.475119,0.499882
"6241",101634,0.475536,0.50397
"6242",101650,0.475211,0.507216
"6243",101665,0.475102,0.511534
"6244",101681,0.474911,0.51542
"6245",101696,0.475131,0.519489
"6246",101712,0.475869,0.523421
"6247",101728,0.476273,0.527649
"6248",101743,0.476531,0.531381
"6249",101774,0.476736,0.535543
"6250",101790,0.476451,0.539246
"6251",101806,0.474019,0.540699
"6252",101821,0.467656,0.539748
"6253",101837,0.447006,0.528927
"6254",101852,0.430922,0.52191
"6255",101868,0.411245,0.512509
"6256",101884,0.385294,0.502302
"6257",101899,0.363951,0.490436
"6258",101915,0.346553,0.505298
"6259",101930,0,0
"6260",101946,0,0
"6261",101962,0,0
"6262",101977,0,0
"6263",101993,0,0
"6264",102008,0,0
"6265",102024,0,0
"6266",102040,0,0
"6267",102055,0,0
"6268",102071,0,0
"6269",102086,0,0
"6270",102102,0.30833,0.496402
"6271",102133,0.27293,0.503525
"6272",102149,0.257601,0.497512
"6273",102164,0.238404,0.49224
"6274",102180,0.225643,0.492284
"6275",102196,0.21489,0.492227
"6276",102211,0.20676,0.492091
"6277",102227,0.201048,0.492795
"6278",102242,0.196216,0.493448
"6279",102258,0.191612,0.496182
"6280",102274,0.187769,0.498544
"6281",102289,0.185004,0.500628
"6282",102305,0.183287,0.501544
"6283",102320,0.181995,0.499663
"6284",102336,0.181808,0.496551
"6285",102352,0.180519,0.479559
"6286",102367,0.181885,0.472486
"6287",102383,0.184171,0.475388
"6288",102398,0.184972,0.474632
"6289",102414,0,0
"6290",102430,0,0
"6291",102445,0,0
"6292",102461,0,0
"6293",102476,0,0
"6294",102492,0,0
"6295",102508,0,0
"6296",102523,0,0
"6297",102554,0,0
"6298",102570,0,0
"6299",102586,0,0
"6300",102601,0,0
"6301",102617,0.186464,0.377595
"6302",102632,0.212321,-0.119934
"6303",102648,0.225144,-0.363821
"6304",102664,0.183276,0.0507745
"6305",102679,0.158071,0.293526
"6306",102695,0.195002,0.374927
"6307",102710,0.214054,0.476759
"6308",102726,0.225291,0.555908
"6309",102742,0.189114,0.493447
"6310",102757,0.186718,0.486503
"6311",102773,0.186269,0.487775
"6312",102788,0.186304,0.48904
"6313",102804,0.185593,0.49074
"6314",102820,0.186724,0.494928
"6315",102835,0.185626,0.493598
"6316",102851,0.186877,0.49603
"6317",102866,0.199639,0.502863
"6318",102882,0.236442,0.529056
"6319",102898,0.342247,0.618285
"6320",102913,0.605401,0.842212
"6321",102929,1.01126,1.19603
"6322",102944,0,0
"6323",102960,0,0
"6324",102976,0,0
"6325",103007,0,0
"6326",103022,0,0
"6327",103038,0,0
"6328",103054,0,0
"6329",103069,0,0
"6330",103085,0,0
"6331",103100,0,0
"6332",103116,0,0
"6333",103132,0,0
"6334",103147,0,0
"6335",103163,0,0
"6336",103178,0,0
"6337",103194,0,0
"6338",103210,0,0
"6339",103225,0,0
"6340",103241,0,0
"6341",103256,0,0
"6342",103272,0,0
"6343",103303,0,0
"6344",103303,0,0
"6345",103334,0,0
"6346",103334,0,0
"6347",103350,0,0
"6348",103366,0,0
"6349",103397,0,0
"6350",103412,0,0
"6351",103428,0,0
"6352",103444,0,0
"6353",103459,0,0
"6354",103475,0,0
"6355",103490,0,0
"6356",103506,0,0
"6357",103522,0,0
"6358",103537,0,0
"6359",103553,0,0
"6360",103568,0,0
"6361",103584,0,0
"6362",103600,0,0
"6363",103615,0,0
"6364",103631,0,0
"6365",103646,0,0
"6366",103662,0,0
"6367",103693,0,0
"6368",103693,0,0
"6369",103709,0,0
"6370",103724,0,0
"6371",103756,0,0
"6372",103771,0,0
"6373",103787,0,0
"6374",103802,0,0
"6375",103818,0,0
"6376",103834,0,0
"6377",103849,0,0
"6378",103865,0,0
"6379",103880,0,0
"6380",103896,0,0
"6381",103912,0,0
"6382",103927,0,0
"6383",103943,0,0
"6384",103958,0,0
"6385",103974,0,0
"6386",103990,0,0
"6387",104005,0,0
"6388",104021,0,0
"6389",104036,0,0
"6390",104052,0,0
"6391",104068,0,0
"6392",104083,0,0
"6393",104099,0,0
"6394",104114,0,0
"6395",104130,0,0
"6396",104146,0,0
"6397",104177,0,0
"6398",104192,0,0
"6399",104208,0,0
"6400",104224,0,0
"6401",104239,0,0
"6402",104255,0,0
"6403",104270,0,0
"6404",104286,0,0
"6405",104302,0,0
"6406",104317,0,0
"6407",104333,0,0
"6408",104348,0,0
"6409",104364,0,0
"6410",104380,0,0
"6411",104395,0,0
"6412",104411,0,0
"6413",104426,0,0
"6414",104442,0,0
"6415",104458,0,0
"6416",104473,0,0
"6417",104489,0,0
"6418",104504,0,0
"6419",104520,0,0
"6420",104551,0,0
"6421",104567,0,0
"6422",104582,0,0
"6423",104598,0,0
"6424",104614,0,0
"6425",104629,0,0
"6426",104645,0,0
"6427",104660,0,0
"6428",104676,0,0
"6429",104692,0,0
"6430",104707,0,0
"6431",104723,0,0
"6432",104738,0,0
"6433",104754,0,0
"6434",104770,0,0
"6435",104785,0,0
"6436",104801,0,0
"6437",104816,0,0
"6438",104832,0,0
"6439",104848,0,0
"6440",104863,0,0
"6441",104879,0,0
"6442",104910,0,0
"6443",104910,0,0
"6444",104941,0,0
"6445",104957,0,0
"6446",104972,0,0
"6447",104988,0,0
"6448",105004,0,0
"6449",105019,0,0
"6450",105035,0,0
"6451",105050,0,0
"6452",105066,0,0
"6453",105082,0,0
"6454",105097,0,0
"6455",105113,0,0
"6456",105128,0,0
"6457",105144,0,0
"6458",105160,0,0
"6459",105175,0,0
"6460",105191,0,0
"6461",105206,0,0
"6462",105222,0,0
"6463",105238,0,0
"6464",105253,0,0
"6465",105284,0,0
"6466",105300,0,0
"6467",105316,0,0
"6468",105316,0,0
"6469",105331,0,0
"6470",105347,0,0
"6471",105362,0,0
"6472",105394,0,0
"6473",105409,0,0
"6474",105425,0,0
"6475",105440,0,0
"6476",105456,0,0
"6477",105472,0,0
"6478",105487,0,0
"6479",105503,0.494068,0.782271
"6480",105518,0.260765,0.648756
"6481",105534,0.125592,0.560324
"6482",105550,0.063954,0.528051
"6483",105565,-0.0296647,0.408046
"6484",105581,0.0332698,0.36927
"6485",105596,0.0302704,0.313909
"6486",105612,0.0398881,0.323579
"6487",105628,0.0389337,0.309945
"6488",105643,0.04389,0.312974
"6489",105659,0.0416564,0.308894
"6490",105674,0.0458116,0.313154
"6491",105690,0.0461717,0.314503
"6492",105706,0.0495907,0.317738
"6493",105721,0.0468792,0.313536
"6494",105737,0.0498519,0.319747
"6495",105752,0.0477314,0.318858
"6496",105768,0.0500565,0.318888
"6497",105784,0.0469969,0.318205
"6498",105815,0.0507542,0.324601
"6499",105830,0.0491661,0.324974
"6500",105846,0.0521074,0.332507
"6501",105862,0.0500192,0.334663
"6502",105877,0.05224,0.345437
"6503",105893,0.0494571,0.352932
"6504",105908,0.0519708,0.371727
"6505",105924,0.0465728,0.377755
"6506",105940,0.0513626,0.394717
"6507",105955,0.0489901,0.397275
"6508",105971,0.0541568,0.408977
"6509",105986,0.0559194,0.417059
"6510",106002,0.0631424,0.425393
"6511",106018,0.0570718,0.424499
"6512",106033,0.0631573,0.432749
"6513",106049,0.0611433,0.428624
"6514",106064,0.0644751,0.437044
"6515",106080,0.0593234,0.439871
"6516",106096,0.0624526,0.445971
"6517",106111,0.0592714,0.446481
"6518",106127,0.0618111,0.452138
"6519",106142,0.0620301,0.455806
"6520",106174,0.0623174,0.459819
"6521",106189,0.0621711,0.464639
"6522",106205,0.0617858,0.468117
"6523",106220,0.0567849,0.465908
"6524",106236,0.0597911,0.470951
"6525",106252,0.0556338,0.473915
"6526",106267,0.0582588,0.477877
"6527",106283,0.0551872,0.478145
"6528",106298,0.0591257,0.481106
"6529",106314,0.0534658,0.479365
"6530",106330,0.0579401,0.481669
"6531",106345,0.0547587,0.479406
"6532",106361,0.0568551,0.483154
"6533",106376,0.0574455,0.484457
"6534",106392,0.0574988,0.485525
"6535",106408,0.0575152,0.486092
"6536",106423,0.058012,0.486224
"6537",106439,0.0584224,0.486287
"6538",106454,0.0591785,0.486148
"6539",106470,0.060175,0.486591
"6540",106486,0.0610519,0.487215
"6541",106501,0.058958,0.485376
"6542",106517,0.0604133,0.487426
"6543",106532,0.0588988,0.486553
"6544",106548,0.0608079,0.487867
"6545",106564,0.0622217,0.489788
"6546",106579,0.0769391,0.50301
"6547",106595,0.0977839,0.535358
"6548",106610,0.129525,0.567329
"6549",106642,0.154633,0.600304
"6550",106657,0.195404,0.642732
"6551",106673,0.275156,0.680679
"6552",106688,0.417312,0.751306
"6553",106704,0.671483,0.815233
"6554",106720,0,0
"6555",106735,0,0
"6556",106751,0,0
"6557",106766,0,0
"6558",106782,0,0
"6559",106798,0,0
"6560",106813,0,0
"6561",106829,0,0
"6562",106844,0,0
"6563",106860,0,0
"6564",106876,0,0
"6565",106891,0,0
"6566",106907,0,0
"6567",106922,0,0
"6568",106938,0,0
"6569",106954,0,0
"6570",106969,0,0
"6571",106985,0,0
"6572",107000,0,0
"6573",107032,0,0
"6574",107047,0,0
"6575",107063,0,0
"6576",107078,0,0
"6577",107094,0,0
"6578",107110,0,0
"6579",107125,0,0
"6580",107141,0,0
"6581",107156,0,0
"6582",107172,0,0
"6583",107188,0,0
"6584",107203,0,0
"6585",107219,0,0
"6586",107234,0,0
"6587",107250,0,0
"6588",107266,0,0
"6589",107281,0,0
"6590",107297,0,0
"6591",107312,0,0
"6592",107328,0,0
"6593",107344,0,0
"6594",107375,0,0
"6595",107390,0,0
"6596",107406,0,0
"6597",107422,0,0
"6598",107437,0,0
"6599",107453,0,0
"6600",107468,0,0
"6601",107484,0,0
"6602",107500,0,0
"6603",107515,0,0
"6604",107531,0,0
"6605",107546,0,0
"6606",107562,0,0
"6607",107578,0,0
"6608",107593,0,0
"6609",107609,0,0
"6610",107624,0,0
"6611",107640,0,0
"6612",107656,0,0
"6613",107671,0,0
"6614",107687,0,0
"6615",107702,0,0
"6616",107718,0,0
"6617",107734,0,0
"6618",107749,0,0
"6619",107765,0,0
"6620",107796,0,0
"6621",107812,0,0
"6622",107827,0,0
"6623",107843,0,0
"6624",107858,0,0
"6625",107874,0,0
"6626",107890,0,0
"6627",107905,0,0
"6628",107921,0,0
"6629",107936,0,0
"6630",107952,0,0
"6631",107968,0,0
"6632",107983,0,0
"6633",107999,0,0
"6634",108014,0,0
"6635",108030,0,0
"6636",108046,0,0
"6637",108061,0,0
"6638",108077,0,0
"6639",108092,0,0
"6640",108108,0,0
"6641",108124,0,0
"6642",108139,0,0
"6643",108155,0,0
"6644",108170,0,0
"6645",108202,0,0
"6646",108217,0,0
"6647",108233,0,0
"6648",108248,0,0
"6649",108264,0,0
"6650",108280,0,0
"6651",108295,0,0
"6652",108311,0,0
"6653",108326,0,0
"6654",108342,0,0
"6655",108358,0,0
"6656",108373,0,0
"6657",108389,0,0
"6658",108404,0,0
"6659",108420,0,0
"6660",108436,0,0
"6661",108451,0,0
"6662",108467,0,0
"6663",108482,0,0
"6664",108498,0,0
"6665",108514,0,0
"6666",108529,0,0
"6667",108545,0,0
"6668",108560,0,0
"6669",108576,0,0
"6670",108607,0,0
"6671",108623,0,0
"6672",108638,0,0
"6673",108654,0,0
"6674",108670,0,0
"6675",108685,0,0
"6676",108701,0,0
"6677",108716,0,0
"6678",108732,0,0
"6679",108748,0,0
